source,model,scenario_id,domain,bucket,condition,seed,trajectory_success,action_trajectory_success,pre_gap_success,post_gap_success,belief_reporting_success,state_belief_success,response_style_success,failure_tags,model_calls,prompt_tokens,completion_tokens,total_tokens,cost,latency_s,error
C:\Users\shlee\OneDrive\Documents\GitHub\DUAL-AudioBench\paper_results\v04\reports\headline_and_controls\google_gemini-3-flash-preview.jsonl,google/gemini-3-flash-preview,bank_5to8_v0_s04,banking,5-8,prosody_high,1,True,True,True,True,True,True,True,,14,20993,411,21404,0.0215675,137.267,
C:\Users\shlee\OneDrive\Documents\GitHub\DUAL-AudioBench\paper_results\v04\reports\headline_and_controls\google_gemini-3-flash-preview.jsonl,google/gemini-3-flash-preview,bank_5to8_v0_s04,banking,5-8,prosody_low,0,False,False,True,True,True,False,False,PROSODY_GROUNDING_FAILURE;STATE_BELIEF_ERROR,14,21977,400,22377,0.0225185,135.574,
C:\Users\shlee\OneDrive\Documents\GitHub\DUAL-AudioBench\paper_results\v04\reports\headline_and_controls\google_gemini-3-flash-preview.jsonl,google/gemini-3-flash-preview,bank_5to8_v0_s04,banking,5-8,prosody_low,1,False,False,True,True,True,False,False,PROSODY_GROUNDING_FAILURE;STATE_BELIEF_ERROR,14,21159,413,21572,0.0217395,118.444,
C:\Users\shlee\OneDrive\Documents\GitHub\DUAL-AudioBench\paper_results\v04\reports\headline_and_controls\google_gemini-3-flash-preview.jsonl,google/gemini-3-flash-preview,bank_5to8_v0_s04,banking,5-8,transcript_only,0,True,True,True,True,True,True,,,14,5305,468,5773,0.0040565,68.213,
C:\Users\shlee\OneDrive\Documents\GitHub\DUAL-AudioBench\paper_results\v04\reports\headline_and_controls\google_gemini-3-flash-preview.jsonl,google/gemini-3-flash-preview,bank_5to8_v0_s04,banking,5-8,transcript_only,1,True,True,True,True,True,True,,,14,4815,427,5242,0.0036885,76.084,
C:\Users\shlee\OneDrive\Documents\GitHub\DUAL-AudioBench\paper_results\v04\reports\headline_and_controls\google_gemini-3-flash-preview.jsonl,google/gemini-3-flash-preview,bank_5to8_v1_s04,banking,5-8,clue_removed,0,True,True,True,True,True,True,,,14,22496,401,22897,0.0230765,130.199,
C:\Users\shlee\OneDrive\Documents\GitHub\DUAL-AudioBench\paper_results\v04\reports\headline_and_controls\google_gemini-3-flash-preview.jsonl,google/gemini-3-flash-preview,bank_5to8_v1_s04,banking,5-8,clue_removed,1,True,True,True,True,True,True,,,14,19591,361,19952,0.0200515,140.192,
C:\Users\shlee\OneDrive\Documents\GitHub\DUAL-AudioBench\paper_results\v04\reports\headline_and_controls\google_gemini-3-flash-preview.jsonl,google/gemini-3-flash-preview,bank_5to8_v1_s04,banking,5-8,full_audio,0,True,True,True,True,True,True,,,14,22786,425,23211,0.0234385,110.418,
C:\Users\shlee\OneDrive\Documents\GitHub\DUAL-AudioBench\paper_results\v04\reports\headline_and_controls\google_gemini-3-flash-preview.jsonl,google/gemini-3-flash-preview,bank_5to8_v1_s04,banking,5-8,full_audio,1,True,True,True,True,True,True,,,14,22694,458,23152,0.0234455,97.955,
C:\Users\shlee\OneDrive\Documents\GitHub\DUAL-AudioBench\paper_results\v04\reports\headline_and_controls\google_gemini-3-flash-preview.jsonl,google/gemini-3-flash-preview,bank_5to8_v1_s04,banking,5-8,gap_no_state_change,0,True,True,True,True,True,True,,,14,20975,388,21363,0.0215165,187.081,
C:\Users\shlee\OneDrive\Documents\GitHub\DUAL-AudioBench\paper_results\v04\reports\headline_and_controls\google_gemini-3-flash-preview.jsonl,google/gemini-3-flash-preview,bank_5to8_v1_s04,banking,5-8,gap_no_state_change,1,False,False,True,False,True,True,,,14,22382,425,22807,0.0230345,108.28,
C:\Users\shlee\OneDrive\Documents\GitHub\DUAL-AudioBench\paper_results\v04\reports\headline_and_controls\google_gemini-3-flash-preview.jsonl,google/gemini-3-flash-preview,bank_5to8_v1_s04,banking,5-8,neutral_audio,0,True,True,True,True,True,True,,,14,21733,409,22142,0.0223375,130.875,
C:\Users\shlee\OneDrive\Documents\GitHub\DUAL-AudioBench\paper_results\v04\reports\headline_and_controls\google_gemini-3-flash-preview.jsonl,google/gemini-3-flash-preview,bank_5to8_v1_s04,banking,5-8,neutral_audio,1,True,True,True,True,True,True,,,14,21506,381,21887,0.0220265,108.699,
C:\Users\shlee\OneDrive\Documents\GitHub\DUAL-AudioBench\paper_results\v04\reports\headline_and_controls\google_gemini-3-flash-preview.jsonl,google/gemini-3-flash-preview,bank_5to8_v1_s04,banking,5-8,prosody_high,0,True,True,True,True,True,True,True,,14,19194,361,19555,0.0196185,146.982,
C:\Users\shlee\OneDrive\Documents\GitHub\DUAL-AudioBench\paper_results\v04\reports\headline_and_controls\google_gemini-3-flash-preview.jsonl,google/gemini-3-flash-preview,bank_5to8_v1_s04,banking,5-8,prosody_high,1,True,True,True,True,True,True,True,,14,19730,383,20113,0.0202205,126.315,
C:\Users\shlee\OneDrive\Documents\GitHub\DUAL-AudioBench\paper_results\v04\reports\headline_and_controls\google_gemini-3-flash-preview.jsonl,google/gemini-3-flash-preview,bank_5to8_v1_s04,banking,5-8,prosody_low,0,False,False,True,True,True,True,False,PROSODY_GROUNDING_FAILURE,14,22770,411,23181,0.0233445,129.309,
C:\Users\shlee\OneDrive\Documents\GitHub\DUAL-AudioBench\paper_results\v04\reports\headline_and_controls\google_gemini-3-flash-preview.jsonl,google/gemini-3-flash-preview,bank_5to8_v1_s04,banking,5-8,prosody_low,1,False,False,True,True,True,True,False,PROSODY_GROUNDING_FAILURE,14,22837,432,23269,0.0234745,144.755,
C:\Users\shlee\OneDrive\Documents\GitHub\DUAL-AudioBench\paper_results\v04\reports\headline_and_controls\google_gemini-3-flash-preview.jsonl,google/gemini-3-flash-preview,bank_5to8_v1_s04,banking,5-8,transcript_only,0,True,True,True,True,True,True,,,14,5438,501,5939,0.004222,61.811,
C:\Users\shlee\OneDrive\Documents\GitHub\DUAL-AudioBench\paper_results\v04\reports\headline_and_controls\google_gemini-3-flash-preview.jsonl,google/gemini-3-flash-preview,bank_5to8_v1_s04,banking,5-8,transcript_only,1,True,True,True,True,True,True,,,14,4949,424,5373,0.0037465,72.871,
C:\Users\shlee\OneDrive\Documents\GitHub\DUAL-AudioBench\paper_results\v04\reports\headline_and_controls\google_gemini-3-flash-preview.jsonl,google/gemini-3-flash-preview,clinic_12to20_v0_s04,scheduling,12-20,clue_removed,0,True,True,True,True,True,True,,,14,24265,453,24718,0.0250415,168.325,
C:\Users\shlee\OneDrive\Documents\GitHub\DUAL-AudioBench\paper_results\v04\reports\headline_and_controls\google_gemini-3-flash-preview.jsonl,google/gemini-3-flash-preview,clinic_12to20_v0_s04,scheduling,12-20,clue_removed,1,True,True,True,True,True,True,,,14,21819,421,22240,0.0224995,256.222,
C:\Users\shlee\OneDrive\Documents\GitHub\DUAL-AudioBench\paper_results\v04\reports\headline_and_controls\google_gemini-3-flash-preview.jsonl,google/gemini-3-flash-preview,clinic_12to20_v0_s04,scheduling,12-20,full_audio,0,True,True,True,True,True,True,,,14,21191,423,21614,0.0218775,267.935,
C:\Users\shlee\OneDrive\Documents\GitHub\DUAL-AudioBench\paper_results\v04\reports\headline_and_controls\google_gemini-3-flash-preview.jsonl,google/gemini-3-flash-preview,clinic_12to20_v0_s04,scheduling,12-20,full_audio,1,True,True,True,True,True,True,,,14,20838,395,21233,0.0214405,258.534,
C:\Users\shlee\OneDrive\Documents\GitHub\DUAL-AudioBench\paper_results\v04\reports\headline_and_controls\google_gemini-3-flash-preview.jsonl,google/gemini-3-flash-preview,clinic_12to20_v0_s04,scheduling,12-20,gap_no_state_change,0,True,True,True,True,True,True,,,14,21262,419,21681,0.0219365,125.988,
C:\Users\shlee\OneDrive\Documents\GitHub\DUAL-AudioBench\paper_results\v04\reports\headline_and_controls\google_gemini-3-flash-preview.jsonl,google/gemini-3-flash-preview,clinic_12to20_v0_s04,scheduling,12-20,gap_no_state_change,1,True,True,True,True,True,True,,,14,21117,432,21549,0.0218305,266.146,
C:\Users\shlee\OneDrive\Documents\GitHub\DUAL-AudioBench\paper_results\v04\reports\headline_and_controls\google_gemini-3-flash-preview.jsonl,google/gemini-3-flash-preview,clinic_12to20_v0_s04,scheduling,12-20,neutral_audio,0,True,True,True,True,True,True,,,14,20684,412,21096,0.0213375,197.198,
C:\Users\shlee\OneDrive\Documents\GitHub\DUAL-AudioBench\paper_results\v04\reports\headline_and_controls\google_gemini-3-flash-preview.jsonl,google/gemini-3-flash-preview,clinic_12to20_v0_s04,scheduling,12-20,neutral_audio,1,True,True,True,True,True,True,,,14,21236,444,21680,0.0219855,205.496,
C:\Users\shlee\OneDrive\Documents\GitHub\DUAL-AudioBench\paper_results\v04\reports\headline_and_controls\google_gemini-3-flash-preview.jsonl,google/gemini-3-flash-preview,clinic_12to20_v0_s04,scheduling,12-20,prosody_high,0,True,True,True,True,True,True,True,,14,19526,377,19903,0.0200385,236.725,
C:\Users\shlee\OneDrive\Documents\GitHub\DUAL-AudioBench\paper_results\v04\reports\headline_and_controls\google_gemini-3-flash-preview.jsonl,google/gemini-3-flash-preview,clinic_12to20_v0_s04,scheduling,12-20,prosody_high,1,True,True,True,True,True,True,True,,14,21105,427,21532,0.0217675,174.619,
C:\Users\shlee\OneDrive\Documents\GitHub\DUAL-AudioBench\paper_results\v04\reports\headline_and_controls\google_gemini-3-flash-preview.jsonl,google/gemini-3-flash-preview,clinic_12to20_v0_s04,scheduling,12-20,prosody_low,0,False,False,True,True,True,True,False,PROSODY_GROUNDING_FAILURE,14,19749,389,20138,0.0202975,202.965,
C:\Users\shlee\OneDrive\Documents\GitHub\DUAL-AudioBench\paper_results\v04\reports\headline_and_controls\google_gemini-3-flash-preview.jsonl,google/gemini-3-flash-preview,clinic_12to20_v0_s04,scheduling,12-20,prosody_low,1,False,False,True,True,True,True,False,PROSODY_GROUNDING_FAILURE,14,21825,460,22285,0.0225865,212.545,
C:\Users\shlee\OneDrive\Documents\GitHub\DUAL-AudioBench\paper_results\v04\reports\headline_and_controls\google_gemini-3-flash-preview.jsonl,google/gemini-3-flash-preview,clinic_12to20_v0_s04,scheduling,12-20,transcript_only,0,True,True,True,True,True,True,,,14,5027,447,5474,0.0038545,156.901,
C:\Users\shlee\OneDrive\Documents\GitHub\DUAL-AudioBench\paper_results\v04\reports\headline_and_controls\google_gemini-3-flash-preview.jsonl,google/gemini-3-flash-preview,clinic_12to20_v0_s04,scheduling,12-20,transcript_only,1,True,True,True,True,True,True,,,14,4843,428,5271,0.0037055,138.072,
C:\Users\shlee\OneDrive\Documents\GitHub\DUAL-AudioBench\paper_results\v04\reports\headline_and_controls\google_gemini-3-flash-preview.jsonl,google/gemini-3-flash-preview,clinic_12to20_v1_s04,scheduling,12-20,clue_removed,0,True,True,True,True,True,True,,,14,22978,511,23489,0.0239285,205.391,
C:\Users\shlee\OneDrive\Documents\GitHub\DUAL-AudioBench\paper_results\v04\reports\headline_and_controls\google_gemini-3-flash-preview.jsonl,google/gemini-3-flash-preview,clinic_12to20_v1_s04,scheduling,12-20,clue_removed,1,True,True,True,True,True,True,,,14,20093,401,20494,0.0207135,169.607,
C:\Users\shlee\OneDrive\Documents\GitHub\DUAL-AudioBench\paper_results\v04\reports\headline_and_controls\google_gemini-3-flash-preview.jsonl,google/gemini-3-flash-preview,clinic_12to20_v1_s04,scheduling,12-20,full_audio,0,True,True,True,True,True,True,,,14,21222,413,21635,0.0218785,122.302,
C:\Users\shlee\OneDrive\Documents\GitHub\DUAL-AudioBench\paper_results\v04\reports\headline_and_controls\google_gemini-3-flash-preview.jsonl,google/gemini-3-flash-preview,clinic_12to20_v1_s04,scheduling,12-20,full_audio,1,True,True,True,True,True,True,,,14,21954,443,22397,0.0227005,267.147,
C:\Users\shlee\OneDrive\Documents\GitHub\DUAL-AudioBench\paper_results\v04\reports\headline_and_controls\google_gemini-3-flash-preview.jsonl,google/gemini-3-flash-preview,clinic_12to20_v1_s04,scheduling,12-20,gap_no_state_change,0,True,True,True,True,True,True,,,14,22327,466,22793,0.0231425,130.834,
C:\Users\shlee\OneDrive\Documents\GitHub\DUAL-AudioBench\paper_results\v04\reports\headline_and_controls\google_gemini-3-flash-preview.jsonl,google/gemini-3-flash-preview,clinic_12to20_v1_s04,scheduling,12-20,gap_no_state_change,1,False,False,True,False,True,True,,EARLY_CLUE_LOSS,14,20655,431,21086,0.0213655,119.929,
C:\Users\shlee\OneDrive\Documents\GitHub\DUAL-AudioBench\paper_results\v04\reports\headline_and_controls\google_gemini-3-flash-preview.jsonl,google/gemini-3-flash-preview,clinic_12to20_v1_s04,scheduling,12-20,neutral_audio,0,True,True,True,True,True,True,,,14,22123,428,22551,0.0228245,262.083,
C:\Users\shlee\OneDrive\Documents\GitHub\DUAL-AudioBench\paper_results\v04\reports\headline_and_controls\google_gemini-3-flash-preview.jsonl,google/gemini-3-flash-preview,clinic_12to20_v1_s04,scheduling,12-20,neutral_audio,1,True,True,True,True,True,True,,,14,19022,374,19396,0.0195615,206.024,
C:\Users\shlee\OneDrive\Documents\GitHub\DUAL-AudioBench\paper_results\v04\reports\headline_and_controls\google_gemini-3-flash-preview.jsonl,google/gemini-3-flash-preview,clinic_12to20_v1_s04,scheduling,12-20,prosody_high,0,True,True,True,True,True,True,True,,14,23962,487,24449,0.0248045,165.268,
C:\Users\shlee\OneDrive\Documents\GitHub\DUAL-AudioBench\paper_results\v04\reports\headline_and_controls\google_gemini-3-flash-preview.jsonl,google/gemini-3-flash-preview,clinic_12to20_v1_s04,scheduling,12-20,prosody_high,1,True,True,True,True,True,True,True,,14,20198,406,20604,0.0207975,163.088,
C:\Users\shlee\OneDrive\Documents\GitHub\DUAL-AudioBench\paper_results\v04\reports\headline_and_controls\google_gemini-3-flash-preview.jsonl,google/gemini-3-flash-preview,clinic_12to20_v1_s04,scheduling,12-20,prosody_low,0,False,False,True,True,True,True,False,PROSODY_GROUNDING_FAILURE,21,26550,552,27102,0.027465,369.335,
C:\Users\shlee\OneDrive\Documents\GitHub\DUAL-AudioBench\paper_results\v04\reports\headline_and_controls\google_gemini-3-flash-preview.jsonl,google/gemini-3-flash-preview,clinic_12to20_v1_s04,scheduling,12-20,prosody_low,1,True,True,True,True,True,True,True,,14,22853,494,23347,0.0237165,193.523,
C:\Users\shlee\OneDrive\Documents\GitHub\DUAL-AudioBench\paper_results\v04\reports\headline_and_controls\google_gemini-3-flash-preview.jsonl,google/gemini-3-flash-preview,clinic_12to20_v1_s04,scheduling,12-20,transcript_only,0,True,True,True,True,True,True,,,14,4867,418,5285,0.0036875,171.244,
C:\Users\shlee\OneDrive\Documents\GitHub\DUAL-AudioBench\paper_results\v04\reports\headline_and_controls\google_gemini-3-flash-preview.jsonl,google/gemini-3-flash-preview,clinic_12to20_v1_s04,scheduling,12-20,transcript_only,1,True,True,True,True,True,True,,,14,4770,417,5187,0.003636,165.218,
C:\Users\shlee\OneDrive\Documents\GitHub\DUAL-AudioBench\paper_results\v04\reports\headline_and_controls\google_gemini-3-flash-preview.jsonl,google/gemini-3-flash-preview,clinic_1to2_v0_s04,scheduling,1-2,clue_removed,0,True,True,True,True,True,True,,,14,21625,446,22071,0.0223805,251.755,
C:\Users\shlee\OneDrive\Documents\GitHub\DUAL-AudioBench\paper_results\v04\reports\headline_and_controls\google_gemini-3-flash-preview.jsonl,google/gemini-3-flash-preview,clinic_1to2_v0_s04,scheduling,1-2,clue_removed,1,True,True,True,True,True,True,,,14,22156,441,22597,0.0228965,221.128,
C:\Users\shlee\OneDrive\Documents\GitHub\DUAL-AudioBench\paper_results\v04\reports\headline_and_controls\google_gemini-3-flash-preview.jsonl,google/gemini-3-flash-preview,clinic_1to2_v0_s04,scheduling,1-2,full_audio,0,True,True,True,True,True,True,,,14,20306,429,20735,0.0210105,135.166,
C:\Users\shlee\OneDrive\Documents\GitHub\DUAL-AudioBench\paper_results\v04\reports\headline_and_controls\google_gemini-3-flash-preview.jsonl,google/gemini-3-flash-preview,clinic_1to2_v0_s04,scheduling,1-2,full_audio,1,True,True,True,True,True,True,,,14,21857,420,22277,0.0225345,101.344,
C:\Users\shlee\OneDrive\Documents\GitHub\DUAL-AudioBench\paper_results\v04\reports\headline_and_controls\google_gemini-3-flash-preview.jsonl,google/gemini-3-flash-preview,clinic_1to2_v0_s04,scheduling,1-2,gap_no_state_change,0,True,True,True,True,True,True,,,14,20834,405,21239,0.0214665,121.852,
C:\Users\shlee\OneDrive\Documents\GitHub\DUAL-AudioBench\paper_results\v04\reports\headline_and_controls\google_gemini-3-flash-preview.jsonl,google/gemini-3-flash-preview,clinic_1to2_v0_s04,scheduling,1-2,gap_no_state_change,1,True,True,True,True,True,True,,,14,19809,393,20202,0.0204055,307.358,
C:\Users\shlee\OneDrive\Documents\GitHub\DUAL-AudioBench\paper_results\v04\reports\headline_and_controls\google_gemini-3-flash-preview.jsonl,google/gemini-3-flash-preview,clinic_1to2_v0_s04,scheduling,1-2,neutral_audio,0,True,True,True,True,True,True,,,14,18479,395,18874,0.0190815,252.648,
C:\Users\shlee\OneDrive\Documents\GitHub\DUAL-AudioBench\paper_results\v04\reports\headline_and_controls\google_gemini-3-flash-preview.jsonl,google/gemini-3-flash-preview,clinic_1to2_v0_s04,scheduling,1-2,neutral_audio,1,True,True,True,True,True,True,,,14,22686,448,23134,0.0234475,215.828,
C:\Users\shlee\OneDrive\Documents\GitHub\DUAL-AudioBench\paper_results\v04\reports\headline_and_controls\google_gemini-3-flash-preview.jsonl,google/gemini-3-flash-preview,clinic_1to2_v0_s04,scheduling,1-2,prosody_high,0,True,True,True,True,True,True,True,,14,19426,389,19815,0.0199745,177.358,
C:\Users\shlee\OneDrive\Documents\GitHub\DUAL-AudioBench\paper_results\v04\reports\headline_and_controls\google_gemini-3-flash-preview.jsonl,google/gemini-3-flash-preview,clinic_1to2_v0_s04,scheduling,1-2,prosody_high,1,False,False,True,True,True,True,False,PROSODY_GROUNDING_FAILURE,14,18421,397,18818,0.0189935,258.33,
C:\Users\shlee\OneDrive\Documents\GitHub\DUAL-AudioBench\paper_results\v04\reports\headline_and_controls\google_gemini-3-flash-preview.jsonl,google/gemini-3-flash-preview,clinic_1to2_v0_s04,scheduling,1-2,prosody_low,0,False,False,True,True,True,True,False,PROSODY_GROUNDING_FAILURE,14,19687,422,20109,0.0203345,178.496,
C:\Users\shlee\OneDrive\Documents\GitHub\DUAL-AudioBench\paper_results\v04\reports\headline_and_controls\google_gemini-3-flash-preview.jsonl,google/gemini-3-flash-preview,clinic_1to2_v0_s04,scheduling,1-2,prosody_low,1,False,False,True,True,True,True,False,PROSODY_GROUNDING_FAILURE,14,19492,423,19915,0.0201425,162.409,
C:\Users\shlee\OneDrive\Documents\GitHub\DUAL-AudioBench\paper_results\v04\reports\headline_and_controls\google_gemini-3-flash-preview.jsonl,google/gemini-3-flash-preview,clinic_1to2_v0_s04,scheduling,1-2,transcript_only,0,True,True,True,True,True,True,,,14,4572,395,4967,0.003471,142.584,
C:\Users\shlee\OneDrive\Documents\GitHub\DUAL-AudioBench\paper_results\v04\reports\headline_and_controls\google_gemini-3-flash-preview.jsonl,google/gemini-3-flash-preview,clinic_1to2_v0_s04,scheduling,1-2,transcript_only,1,True,True,True,True,True,True,,,14,4267,358,4625,0.0032075,157.131,
C:\Users\shlee\OneDrive\Documents\GitHub\DUAL-AudioBench\paper_results\v04\reports\headline_and_controls\google_gemini-3-flash-preview.jsonl,google/gemini-3-flash-preview,clinic_1to2_v1_s04,scheduling,1-2,clue_removed,0,True,True,True,True,True,True,,,14,21697,437,22134,0.0224255,250.772,
C:\Users\shlee\OneDrive\Documents\GitHub\DUAL-AudioBench\paper_results\v04\reports\headline_and_controls\google_gemini-3-flash-preview.jsonl,google/gemini-3-flash-preview,clinic_1to2_v1_s04,scheduling,1-2,clue_removed,1,True,True,True,True,True,True,,,14,19032,353,19385,0.0195085,197.43,
C:\Users\shlee\OneDrive\Documents\GitHub\DUAL-AudioBench\paper_results\v04\reports\headline_and_controls\google_gemini-3-flash-preview.jsonl,google/gemini-3-flash-preview,clinic_1to2_v1_s04,scheduling,1-2,full_audio,0,True,True,True,True,True,True,,,14,22275,441,22716,0.0230155,138.741,
C:\Users\shlee\OneDrive\Documents\GitHub\DUAL-AudioBench\paper_results\v04\reports\headline_and_controls\google_gemini-3-flash-preview.jsonl,google/gemini-3-flash-preview,clinic_1to2_v1_s04,scheduling,1-2,full_audio,1,True,True,True,True,True,True,,,14,19374,381,19755,0.0199345,101.786,
